delivery_distance_km,traffic_level,time_of_day,location_type,order_size_kg,weather_condition,rider_experience_months,address_quality_score,day_of_week,season,delivery_outcome
8.452476681750806,1,afternoon,suburban,0.24442172017115818,rainy,9.960330508927234,2,saturday,dry,success
7.704933514083508,3,afternoon,rural,4.359108830544315,clear,5.192865302700868,2,friday,rainy,delayed
6.176766786919396,3,morning,suburban,1.173632292465747,humid,19.26931811819003,3,friday,dry,success
1.1753685153044466,4,evening,mainland,9.085756898410885,clear,11.25076581986682,1,tuesday,rainy,success
6.383619474829983,3,afternoon,island,0.661903920366295,rainy,2.8338853193277034,2,thursday,rainy,success
6.769613576939999,4,night,suburban,1.5050184332015941,clear,20.391332421240314,1,friday,dry,success
24.573135640185434,1,early_morning,mainland,0.3801436995083426,clear,23.925014713964813,1,friday,rainy,success
5.687022425932987,3,early_morning,mainland,1.158587189967207,clear,9.058431558214737,1,saturday,rainy,success
7.92459760631505,5,morning,mainland,0.38847465451618185,clear,35.67039900295557,1,sunday,dry,success
12.965280257496305,2,early_morning,rural,0.7341175871641039,clear,1.5305612961222823,2,saturday,dry,success
10.417941810457991,1,night,island,0.6290536819129853,clear,13.700000379467758,2,sunday,rainy,success
14.870777779622165,3,morning,mainland,0.6656209085938666,clear,62.62392670515069,3,thursday,rainy,success
2.0668258259293317,4,afternoon,suburban,7.001569944946763,clear,4.225859371181556,3,wednesday,dry,success
3.033709982028341,3,morning,rural,0.1,humid,3.7826759564256918,2,friday,rainy,success
4.306281366781564,3,morning,rural,1.373779698602844,humid,9.518717752032169,1,sunday,rainy,success
1.7755544631769886,4,early_morning,suburban,1.9844319622832516,rainy,6.241791677569054,1,friday,dry,success
6.807491109743584,2,morning,island,2.1621030180711878,clear,5.008583670358485,3,sunday,dry,success
3.2266043565310074,4,afternoon,mainland,2.809288902882884,humid,59.85196839703227,1,monday,dry,success
16.02768319499209,2,night,rural,2.862294004138624,humid,8.45775326191713,2,tuesday,dry,delayed
3.6184611140732525,3,afternoon,mainland,6.224666226177532,clear,1.2340631519460374,3,tuesday,dry,success
5.17901686241086,4,afternoon,suburban,2.818454274013718,rainy,46.00809246625326,1,thursday,dry,success
10.794845772570172,4,early_morning,mainland,3.4710144222756556,humid,11.893061411405299,2,monday,rainy,success
2.4389131900730607,4,evening,island,1.519922348990938,humid,26.63171205273212,1,sunday,dry,success
1.6720029257456646,4,early_morning,suburban,2.143979725502441,rainy,9.156671624389904,3,friday,dry,success
7.349885816337137,3,night,suburban,1.3006517486084683,clear,54.71943931316471,1,monday,dry,success
7.716475346105294,1,afternoon,rural,0.6470801681282787,clear,6.787937336011391,1,tuesday,dry,success
10.599756680995974,2,early_morning,suburban,0.7519575110482796,humid,21.739602698308047,4,friday,dry,success
9.087987692126408,4,afternoon,suburban,0.8942397215041791,clear,34.78466012824264,2,sunday,dry,success
7.90162596256597,4,night,suburban,0.8329813777639765,clear,5.434410357578347,1,monday,rainy,delayed
3.9357882289474206,5,morning,suburban,1.5235419371342078,rainy,32.340415933095706,3,thursday,rainy,success
7.58049202786842,1,morning,island,0.5690586958470395,humid,31.430901132582655,2,tuesday,rainy,success
7.881964619002019,3,early_morning,rural,1.453995867872816,clear,66.60933744825823,1,tuesday,dry,success
3.8282907469549805,3,afternoon,suburban,4.959630732649763,rainy,51.23020356244119,4,saturday,dry,success
18.710425732969547,4,early_morning,rural,1.0416301346036303,clear,9.840362805132362,2,saturday,rainy,delayed
8.824937560153934,3,evening,suburban,0.5037190336732998,humid,17.858504593146208,1,sunday,rainy,success
3.076031042350302,4,night,mainland,0.851914987113532,rainy,51.88398346779032,4,friday,dry,delayed
10.63198027348761,3,night,mainland,4.189310076636739,humid,0.08770548275427012,1,monday,rainy,success
11.749738865667918,2,early_morning,mainland,5.684235134801524,clear,19.742320378317675,1,wednesday,dry,success
8.49848840474827,2,afternoon,mainland,4.355200870200889,clear,4.85069477372197,1,thursday,dry,success
5.475495369630346,1,early_morning,mainland,0.6775230218152256,clear,26.846775217691054,1,tuesday,rainy,success
3.7073858422051176,3,afternoon,suburban,0.9815411993655919,rainy,31.83880694308719,1,thursday,dry,success
6.165438145432903,1,evening,mainland,7.372471865297512,clear,24.96262084180394,3,tuesday,dry,success
8.125868126989452,2,afternoon,island,0.7826875029155238,rainy,110.82308119017961,3,sunday,rainy,success
6.557584015043426,3,evening,rural,0.29667494930780874,clear,13.049996863952586,3,tuesday,dry,delayed
15.263206633342039,4,evening,mainland,0.6628338446354849,rainy,16.48086280034199,2,thursday,dry,delayed
9.672819912977182,4,morning,rural,6.647224483961891,clear,10.518528808294556,2,monday,rainy,delayed
3.402075520526096,2,afternoon,island,1.075282098346905,rainy,72.98022067486296,2,wednesday,dry,success
2.825173387249528,1,early_morning,suburban,5.432626691987961,rainy,51.215811607378754,4,thursday,rainy,success
8.871797846269967,2,morning,mainland,0.21981325479044403,clear,86.30498266393636,1,thursday,rainy,success
5.562308355261923,5,morning,suburban,2.905343359844445,clear,83.84956205093054,4,wednesday,rainy,success
10.1902137361534,3,night,suburban,0.19598301672850962,clear,45.163094990025996,1,saturday,dry,success
8.821714786293375,2,morning,rural,0.4400361930217856,rainy,53.43750785712113,1,thursday,dry,success
6.1836711211291195,4,afternoon,mainland,1.9147580306981467,humid,2.5539669950318817,1,sunday,dry,success
3.4318850978960023,3,evening,island,1.1400127336812504,rainy,3.811785652785326,2,monday,rainy,success
1.8429754087139234,4,evening,rural,2.1972700949171764,humid,43.289112312355385,4,tuesday,dry,delayed
7.49198925976197,2,evening,mainland,7.254161268566187,humid,25.951056853924264,1,saturday,dry,success
2.4049023433566807,3,morning,mainland,0.10830787314280649,clear,41.58702479876017,2,thursday,rainy,success
3.3260747661006222,3,afternoon,mainland,0.42546257501640516,rainy,29.396434019957294,1,wednesday,dry,success
7.202737313555427,4,afternoon,island,2.0445468962226463,clear,3.006775324015334,3,wednesday,dry,success
6.760445883357885,4,afternoon,mainland,4.536878512664438,humid,49.67391634444398,2,friday,rainy,success
2.646449935513795,3,early_morning,mainland,3.195492158583601,rainy,29.50063398327407,3,monday,rainy,success
12.551522546481314,2,morning,mainland,1.25315576650245,rainy,16.916934163428746,4,saturday,rainy,success
12.35229879561936,3,night,mainland,2.7367098788662334,clear,15.201197276210092,1,thursday,dry,success
9.049908184398463,5,morning,mainland,0.4666341557560613,rainy,17.056869045147906,4,wednesday,dry,delayed
9.043031165530998,3,morning,suburban,0.1,rainy,9.899601378020908,2,saturday,dry,success
9.049976564379584,4,early_morning,rural,1.6880175854624881,clear,32.513311379542145,4,friday,rainy,delayed
11.688417467934684,3,early_morning,island,3.355911839724277,clear,47.94176214657404,1,saturday,rainy,success
9.821639945053676,3,morning,suburban,1.1363570755585406,rainy,5.831526804163406,4,sunday,rainy,success
3.6497128915869017,3,afternoon,rural,1.684449098270697,clear,0.7757980171303213,1,sunday,rainy,success
5.5093178441757304,4,night,suburban,1.096989889987499,clear,4.536190355912126,3,thursday,rainy,delayed
23.01499977016131,4,morning,rural,1.4432492827965755,rainy,28.321767924765705,5,monday,dry,failed
1.2496093529317778,3,morning,mainland,4.314309169200246,clear,40.55992524833643,4,monday,rainy,success
4.6307908633666575,3,afternoon,suburban,1.3007122715068946,clear,8.571568882715347,2,friday,rainy,success
12.591962404252673,2,morning,suburban,0.1,humid,3.3066226744877807,1,monday,rainy,success
3.825336797490699,2,night,mainland,3.2173628206794693,clear,39.11392502152441,3,wednesday,rainy,success
9.986568348463694,5,morning,suburban,1.9231900000532733,clear,4.832334122511638,3,friday,rainy,delayed
6.7033237328860285,2,afternoon,suburban,2.6215823712376127,clear,5.538118513955887,2,sunday,rainy,success
4.02631018798991,4,afternoon,mainland,4.627033378342195,clear,1.9437156895751853,4,tuesday,dry,success
1.0314716826976098,4,evening,mainland,0.6743448248194792,clear,48.231091240143925,1,monday,rainy,success
7.358614475751015,4,afternoon,suburban,1.3986118988733165,clear,7.911979005222297,2,monday,dry,success
3.590837787360225,5,morning,suburban,1.8450379209014223,clear,3.7710107988639985,2,tuesday,dry,success
6.006388028216998,3,early_morning,suburban,0.8474348388875856,rainy,61.42848843393892,1,sunday,dry,success
8.994696412873402,4,night,suburban,3.742477651826795,rainy,8.175022634747373,1,monday,dry,delayed
11.121586633359444,2,evening,mainland,2.3917856039495473,clear,27.525759717564682,3,saturday,dry,success
4.620184252647148,3,early_morning,mainland,2.6440686361053607,humid,5.2375729551860575,1,tuesday,rainy,success
4.020765039609324,4,evening,rural,3.3005955275980083,humid,25.952910051553495,3,tuesday,rainy,delayed
2.370598887429571,2,afternoon,rural,0.5970389883066276,rainy,5.283535838688418,4,monday,rainy,success
11.454009682532767,4,afternoon,suburban,2.738023457121148,clear,20.307860928459753,1,tuesday,dry,success
21.096163754714688,4,early_morning,rural,2.972732081831985,clear,11.627216193605346,3,monday,rainy,delayed
12.20830599103832,4,evening,rural,3.6952956197064766,rainy,32.06094646055516,2,monday,dry,failed
13.853089021940498,2,early_morning,island,1.3409633125014615,clear,26.20681217417237,2,saturday,rainy,success
3.8490605383832106,4,evening,mainland,1.4031234293006114,clear,54.81734397912328,3,tuesday,rainy,success
8.663428247441548,2,early_morning,island,0.20667672340475715,humid,9.452053946646839,4,monday,dry,success
10.555836676661748,4,evening,mainland,3.8227212573867613,rainy,28.07573950717408,5,tuesday,dry,delayed
0.5,3,early_morning,suburban,1.5249438801426916,clear,69.37466814660785,3,saturday,rainy,success
2.9446530686852355,3,morning,mainland,1.8049468720024742,clear,8.19877281625659,3,tuesday,rainy,success
16.701659780693703,3,morning,rural,0.2589436453631014,clear,6.8499257233546516,3,thursday,dry,delayed
2.0091713958254025,2,early_morning,suburban,1.8417149466972316,clear,29.311148969938962,2,tuesday,rainy,success
15.16775505426206,2,afternoon,suburban,0.1,clear,11.794541407580912,1,wednesday,dry,success
1.9976445964013483,1,morning,island,5.133329588621607,rainy,10.171621706780021,1,thursday,dry,success
3.057759760657606,3,night,island,3.9834104444204548,humid,15.776099033718987,2,saturday,dry,success
8.761581987997602,4,afternoon,suburban,0.43213087978093084,rainy,54.83133485261967,3,wednesday,dry,success
6.813135664779546,1,afternoon,suburban,1.8018225391260527,clear,1.7515074009954488,1,thursday,rainy,success
4.942649578106523,1,morning,rural,1.8461228049576341,clear,12.535426861919696,2,friday,dry,success
16.32026130814052,3,morning,suburban,3.253497922542988,rainy,2.333845678073638,1,tuesday,dry,success
2.4229794961528066,4,early_morning,mainland,2.8287323280652723,clear,43.01205977792121,3,tuesday,dry,success
5.852509917357623,2,evening,mainland,9.994416358283468,humid,2.939889231491078,3,friday,dry,success
9.459426362569726,2,morning,rural,0.864154205256971,clear,1.879695685438367,2,sunday,dry,success
7.821457642216332,2,evening,island,0.26622285151499736,clear,66.34874380860266,2,sunday,rainy,success
4.119761828876507,3,morning,suburban,1.7041532139684503,rainy,16.57213852433598,4,friday,dry,success
4.229333478634513,2,night,suburban,2.8877763904010076,clear,34.961696596944854,4,thursday,dry,success
11.019857236339568,3,early_morning,mainland,0.673165871952114,rainy,12.70725771560594,3,friday,dry,success
11.336760725565448,4,early_morning,mainland,0.5389152799827134,humid,11.441324245510401,1,saturday,dry,success
7.953621456215993,3,afternoon,rural,3.2435736474904875,rainy,48.51987437864521,1,monday,rainy,success
3.4834850546675593,1,night,rural,2.8025909686942816,humid,91.85015340057512,1,saturday,dry,success
4.326841044802979,3,afternoon,rural,0.4547850502067754,clear,19.274559982834425,3,friday,dry,success
6.408137247535702,3,early_morning,mainland,4.069251543185852,clear,50.06671022649403,3,tuesday,rainy,success
7.031991326789819,5,afternoon,island,0.28942601709740823,clear,39.71445026543263,3,sunday,dry,success
9.227593214577604,2,night,rural,0.23136010381675265,rainy,15.705683098544922,1,monday,rainy,delayed
5.647399329938281,4,early_morning,island,0.8649756186053869,rainy,56.639538309877054,1,sunday,dry,success
10.868702341751494,4,early_morning,suburban,4.3524792918617905,clear,4.715868549137422,3,wednesday,rainy,success
10.794798822846941,2,evening,mainland,2.3777754413759222,clear,43.22953612055717,2,saturday,dry,success
14.137059720862895,5,evening,suburban,1.0041235525869008,rainy,7.402627567780389,2,tuesday,rainy,failed
6.593192314102268,3,evening,mainland,0.3421720412574483,rainy,0.6198169436155071,2,friday,dry,success
8.03913505109632,4,night,rural,2.4998695323236952,clear,30.937485142112784,3,monday,dry,failed
5.942074658377236,1,early_morning,rural,1.8283220999563223,rainy,53.19020629429537,3,tuesday,rainy,success
3.5149706397459237,2,afternoon,mainland,8.793535273751987,humid,4.886896536198703,1,saturday,rainy,success
20.80930932173278,3,afternoon,island,2.9011065835105083,clear,15.275066512933444,1,thursday,dry,success
13.07254967265185,2,evening,suburban,0.21544651259481412,clear,27.673691093099073,3,friday,rainy,success
10.660070221550011,3,evening,mainland,2.605488370040409,humid,8.05807546298733,5,saturday,dry,delayed
6.446069560208978,3,night,rural,0.595322183357219,clear,3.178000379282998,4,thursday,dry,delayed
3.288370813384501,3,morning,island,6.534856230873032,humid,9.95970486585702,1,friday,rainy,success
11.826860529582826,3,early_morning,island,0.1,clear,12.1970900148639,1,saturday,dry,success
5.871997998752664,1,morning,suburban,0.544537842902427,clear,27.113047505051526,2,monday,rainy,success
8.499283218028996,3,afternoon,suburban,1.3822918748143262,clear,4.429994630443364,2,monday,rainy,success
4.314922483932412,3,morning,mainland,0.16473902615714306,humid,33.76012183681467,1,friday,rainy,success
7.642861348602502,2,evening,mainland,0.8433805573738247,clear,13.950298494974728,3,sunday,dry,success
4.508556728644627,1,morning,mainland,1.3752647231808326,humid,46.84534562389935,1,friday,rainy,success
4.633939100046392,2,early_morning,mainland,1.1845531687879143,clear,16.68435245478271,2,friday,rainy,success
7.579495155696325,2,afternoon,mainland,1.2345409544608765,clear,11.842686988508774,3,friday,rainy,success
1.9731659629855842,5,evening,rural,4.224310526861158,clear,6.759689682536115,3,friday,dry,failed
2.0553008138774955,3,morning,island,1.4075706249920004,rainy,2.246413700674044,3,tuesday,rainy,success
3.8156058896836313,1,evening,mainland,5.662024464642474,clear,9.294855608487186,4,saturday,rainy,success
5.602268524172443,1,morning,suburban,0.3197077461035808,humid,10.67585571316101,1,friday,dry,success
11.070524235528085,1,early_morning,island,0.6577196146636994,humid,16.79988240319006,3,sunday,rainy,success
5.819002077497701,3,early_morning,rural,2.137228186494964,clear,39.301005836608326,1,monday,rainy,success
6.418590462256583,2,evening,suburban,0.6657008359898121,rainy,12.46552040043345,1,wednesday,dry,success
5.306826195488661,3,morning,island,0.8532020200471403,clear,7.545849926993035,2,monday,dry,success
8.031770919993027,3,night,rural,4.625840595556708,humid,41.31213168813459,1,saturday,rainy,delayed
3.488627224807864,4,afternoon,mainland,1.546802912046547,clear,26.479017802711443,2,saturday,dry,success
6.031459846879634,2,morning,suburban,0.8149164539792334,clear,7.335361619363921,1,saturday,dry,success
8.440176576119546,3,morning,rural,2.998583732448801,clear,3.653129024133177,3,friday,dry,success
7.540632506764707,4,early_morning,rural,0.14657147543960283,rainy,6.87876813191664,1,monday,dry,success
6.555765255501946,3,afternoon,mainland,1.6586790101654987,clear,2.6395118701273717,1,wednesday,dry,success
6.608835859043108,4,afternoon,mainland,0.2099872151682584,rainy,46.7469135562268,3,friday,dry,success
8.95642597873148,4,evening,mainland,0.3892356185091451,humid,18.920924933386512,2,wednesday,dry,success
21.397926861743567,3,morning,suburban,0.12896068147777387,clear,39.83045160059364,2,saturday,dry,success
3.666200643657126,3,morning,rural,4.6391172391137445,clear,34.33610569983575,2,wednesday,dry,success
21.757785823074723,5,early_morning,island,0.1,clear,3.3266551829382776,1,thursday,rainy,success
3.544133945211996,4,morning,island,1.453062344552075,clear,11.703846209727441,2,wednesday,rainy,success
0.9088591570479101,5,morning,suburban,0.5097261826474051,clear,71.55634803171412,3,sunday,dry,success
4.44377690110916,2,night,mainland,0.9676814717797589,clear,5.326092208177809,4,thursday,dry,success
8.128963747283276,3,afternoon,mainland,1.3610787270345308,humid,1.0308959898348027,3,wednesday,rainy,success
18.80347852221206,5,evening,mainland,1.195892709046416,clear,8.493268879478983,1,monday,rainy,delayed
3.2851187728903612,2,morning,mainland,2.757344485788503,clear,14.305639419883253,1,tuesday,rainy,success
8.92322622448807,5,early_morning,rural,4.858187009304918,clear,1.149985968604598,1,friday,dry,delayed
2.239318304318276,1,morning,rural,0.714127793669919,rainy,11.126007887873223,1,friday,dry,success
18.405460987449924,5,morning,mainland,0.1,clear,5.844853559953961,2,sunday,dry,success
13.223193587450313,3,afternoon,rural,4.487603120281406,humid,4.76813781244319,1,friday,dry,success
4.640506282341071,1,morning,mainland,7.706005523348759,rainy,6.12797980367909,3,friday,rainy,success
14.498833447616988,4,evening,rural,1.1360310445779693,humid,2.227543744134181,1,friday,rainy,failed
6.00721168382421,2,night,mainland,1.2168360286136182,clear,1.5948919036181939,4,sunday,rainy,success
13.64140080806831,1,morning,suburban,0.31133458307121437,clear,18.119160030145345,3,wednesday,dry,success
6.523183058253305,1,evening,mainland,1.2907091231503727,clear,59.065229469261695,5,friday,rainy,success
6.709675688324104,4,afternoon,mainland,0.7229420994377456,clear,32.668472517802854,5,sunday,rainy,success
4.708242033710659,5,early_morning,rural,10.362871264509646,clear,35.90314303294517,3,monday,dry,delayed
9.65661231585419,1,night,mainland,0.40876127230657316,rainy,26.56666860090542,1,tuesday,dry,success
7.045813570014484,3,early_morning,rural,0.9515178609697899,rainy,62.46349848158998,1,saturday,dry,success
9.046624608258307,2,evening,island,1.9168416527445697,rainy,60.13605844168451,1,thursday,dry,success
1.8064988838235696,4,morning,island,0.846617379752018,humid,30.128883956557324,2,tuesday,rainy,success
13.931969549465395,1,morning,rural,1.2865191958424318,rainy,25.171836567398962,2,friday,dry,success
16.037498526809333,2,afternoon,suburban,7.2599862461657665,clear,7.284913927611384,3,thursday,rainy,success
7.024302810981375,2,evening,mainland,1.4188432925759087,rainy,1.9118650334612655,1,thursday,rainy,success
20.507294621759797,3,early_morning,island,4.82302477909145,clear,1.9493455214831557,3,wednesday,dry,success
17.740865196557266,4,early_morning,suburban,0.1,rainy,26.65591178853682,1,monday,dry,success
9.786703972171496,3,morning,mainland,0.2552539308576164,rainy,0.5756835788967336,4,friday,dry,success
14.610383531291257,1,early_morning,mainland,5.783162389051992,rainy,33.90092355419936,1,thursday,rainy,success
12.383642093737077,3,afternoon,suburban,0.27560927517569506,clear,9.129162084891272,2,friday,dry,success
1.4161368224566664,4,evening,suburban,2.6677924395730224,clear,4.265858048614742,2,monday,rainy,success
5.381435670572151,1,evening,rural,1.1811941958916317,rainy,10.471075842598573,2,monday,rainy,success
10.211334830247758,1,evening,suburban,1.0442731346390872,rainy,24.298803025578035,1,tuesday,dry,success
16.670234864174514,2,night,mainland,2.153037893397666,humid,6.434724134027459,4,thursday,rainy,delayed
2.1118928802859918,4,evening,mainland,2.6009734685918118,clear,3.8139719353293167,2,saturday,rainy,success
1.5065020137831673,3,night,mainland,5.375591830629526,rainy,26.77938364571631,2,tuesday,dry,success
6.257780612410956,3,early_morning,mainland,0.5938102523740114,rainy,42.519145084429056,1,saturday,dry,success
0.9776849313005724,2,afternoon,mainland,2.3951888964570527,clear,17.61580786462111,3,tuesday,dry,success
6.114345512463061,2,night,suburban,0.8379696307739177,rainy,14.840681400319067,1,saturday,dry,success
8.25696735070205,5,afternoon,rural,2.5289305626688514,clear,28.11977666059931,1,sunday,rainy,delayed
3.1703045601009427,2,evening,suburban,0.30657306709933224,rainy,26.383672814576205,2,saturday,dry,success
6.227126682147484,5,early_morning,suburban,1.2232912586530595,rainy,0.12596389201737115,5,saturday,dry,delayed
11.695866870578568,3,evening,mainland,0.4057745236714724,rainy,6.621383153910163,1,monday,dry,success
4.428364504388416,1,afternoon,suburban,0.8202907764222719,clear,53.76877280486815,1,wednesday,dry,success
3.5897910883725634,3,early_morning,suburban,2.5149539763323236,humid,64.47885632675592,3,tuesday,dry,success
6.0387296744009715,5,early_morning,suburban,0.5314494175195852,humid,14.278721887059955,3,thursday,rainy,delayed
2.9164698343524234,3,morning,island,2.309628297493308,humid,16.423703059270157,4,wednesday,rainy,success
19.60862471728464,4,night,suburban,1.3701207106928515,clear,0.013134741277488067,2,friday,dry,failed
6.656966457341974,2,afternoon,suburban,0.19310232453381534,clear,22.315576839767974,2,friday,dry,success
3.873850652246671,3,night,island,0.9777848010165974,clear,4.776208962600305,2,thursday,dry,success
7.491436675073867,4,morning,mainland,4.06826652865414,clear,2.73729626145854,2,saturday,dry,success
6.016483368232871,5,night,suburban,9.073322481667342,clear,7.2677809473562025,5,monday,dry,failed
5.572237793145999,3,afternoon,suburban,0.9206487607756529,rainy,21.86605950414904,2,sunday,rainy,success
4.427531920761944,3,morning,suburban,0.11287560143340489,clear,11.465845717896734,1,monday,dry,success
4.274410361999022,1,early_morning,mainland,0.27895584632891524,rainy,8.586703512476277,1,thursday,rainy,success
1.8423201845932757,2,night,island,3.1037386304925043,rainy,25.951587158255013,5,sunday,dry,success
14.59707201086237,2,morning,mainland,2.132989679615745,humid,33.61009686108163,2,wednesday,rainy,success
9.392891863954809,1,early_morning,mainland,0.6709790371148004,humid,40.682094182781235,1,saturday,rainy,success
7.973596219829295,2,early_morning,suburban,0.9928547644710407,rainy,11.766837758023343,1,wednesday,rainy,success
5.951336122688773,2,morning,rural,3.3336069086355704,humid,25.304763759008782,1,saturday,rainy,success
3.1276471809682738,5,evening,suburban,1.0658355597249831,clear,43.2936110653182,3,sunday,rainy,delayed
